date,unit,metric,value
2023-10-02,Unit_Alpha,leave_usage,13.8
2023-10-02,Unit_Alpha,grievances,0.0
2023-10-02,Unit_Alpha,workers_comp_claims,0.4
2023-10-02,Unit_Alpha,attrition,0.7
2023-10-09,Unit_Alpha,headcount,118.3
2023-10-09,Unit_Alpha,workload_volume,616.8
2023-10-09,Unit_Alpha,leave_usage,12.9
2023-10-09,Unit_Alpha,grievances,0.0
2023-10-09,Unit_Alpha,workers_comp_claims,0.5
2023-10-09,Unit_Alpha,attrition,1.1
2023-10-16,Unit_Alpha,headcount,119.2
2023-10-16,Unit_Alpha,workload_volume,501.9
2023-10-16,Unit_Alpha,leave_usage,11.4
2023-10-16,Unit_Alpha,grievances,0.7
2023-10-16,Unit_Alpha,workers_comp_claims,0.0
2023-10-16,Unit_Alpha,attrition,1.5
2023-10-23,Unit_Alpha,headcount,119.1
2023-10-23,Unit_Alpha,workload_volume,558.9
2023-10-23,Unit_Alpha,leave_usage,11.6
2023-10-23,Unit_Alpha,grievances,0.0
2023-10-23,Unit_Alpha,workers_comp_claims,1.6
2023-10-23,Unit_Alpha,attrition,1.8
2023-10-30,Unit_Alpha,headcount,116.5
2023-10-30,Unit_Alpha,workload_volume,636.9
2023-10-30,Unit_Alpha,leave_usage,10.1
2023-10-30,Unit_Alpha,grievances,0.0
2023-10-30,Unit_Alpha,workers_comp_claims,0.5
2023-10-30,Unit_Alpha,attrition,1.1
2023-11-06,Unit_Alpha,headcount,120.7
2023-11-06,Unit_Alpha,workload_volume,585.6
2023-11-06,Unit_Alpha,leave_usage,11.6
2023-11-06,Unit_Alpha,grievances,0.0
2023-11-06,Unit_Alpha,workers_comp_claims,0.5
2023-11-06,Unit_Alpha,attrition,1.6
2023-11-13,Unit_Alpha,headcount,120.6
2023-11-13,Unit_Alpha,workload_volume,528.4
2023-11-13,Unit_Alpha,leave_usage,11.2
2023-11-13,Unit_Alpha,grievances,0.0
2023-11-13,Unit_Alpha,workers_comp_claims,0.8
2023-11-13,Unit_Alpha,attrition,1.1
2023-11-20,Unit_Alpha,headcount,120.0
2023-11-20,Unit_Alpha,workload_volume,546.4
2023-11-20,Unit_Alpha,leave_usage,12.1
2023-11-20,Unit_Alpha,grievances,1.9
2023-11-20,Unit_Alpha,workers_comp_claims,0.6
2023-11-20,Unit_Alpha,attrition,1.1
2023-11-27,Unit_Alpha,headcount,119.4
2023-11-27,Unit_Alpha,workload_volume,616.0
2023-11-27,Unit_Alpha,leave_usage,10.3
2023-11-27,Unit_Alpha,grievances,1.2
2023-11-27,Unit_Alpha,workers_comp_claims,0.5
2023-11-27,Unit_Alpha,attrition,0.7
2023-12-04,Unit_Alpha,headcount,116.6
2023-12-04,Unit_Alpha,workload_volume,545.3
2023-12-04,Unit_Alpha,leave_usage,12.4
2023-12-04,Unit_Alpha,grievances,0.5
2023-12-04,Unit_Alpha,workers_comp_claims,0.0
2023-12-04,Unit_Alpha,attrition,1.0
2023-12-11,Unit_Alpha,headcount,119.0
2023-12-11,Unit_Alpha,workload_volume,592.5
2023-12-11,Unit_Alpha,leave_usage,13.9
2023-12-11,Unit_Alpha,grievances,1.7
2023-12-11,Unit_Alpha,workers_comp_claims,0.6
2023-12-11,Unit_Alpha,attrition,0.7
2023-12-18,Unit_Alpha,headcount,119.2
2023-12-18,Unit_Alpha,workload_volume,583.7
2023-12-18,Unit_Alpha,leave_usage,11.4
2023-12-18,Unit_Alpha,grievances,0.6
2023-12-18,Unit_Alpha,workers_comp_claims,1.3
2023-12-18,Unit_Alpha,attrition,0.9
2023-12-25,Unit_Alpha,headcount,118.1
2023-12-25,Unit_Alpha,workload_volume,548.6
2023-12-25,Unit_Alpha,leave_usage,12.2
2023-12-25,Unit_Alpha,grievances,0.0
2023-12-25,Unit_Alpha,workers_comp_claims,1.1
2023-12-25,Unit_Alpha,attrition,2.1
2024-01-01,Unit_Alpha,headcount,119.6
2024-01-01,Unit_Alpha,workload_volume,688.1
2024-01-01,Unit_Alpha,leave_usage,12.6
2024-01-01,Unit_Alpha,grievances,1.7
2024-01-01,Unit_Alpha,workers_comp_claims,1.2
2024-01-01,Unit_Alpha,attrition,0.9
2024-01-08,Unit_Alpha,headcount,121.0
2024-01-08,Unit_Alpha,workload_volume,612.3
2024-01-08,Unit_Alpha,leave_usage,10.9
2024-01-08,Unit_Alpha,grievances,0.9
2024-01-08,Unit_Alpha,workers_comp_claims,0.1
2024-01-08,Unit_Alpha,attrition,3.1
2024-01-15,Unit_Alpha,headcount,124.5
2024-01-15,Unit_Alpha,workload_volume,479.1
2024-01-15,Unit_Alpha,leave_usage,11.9
2024-01-15,Unit_Alpha,grievances,0.0
2024-01-15,Unit_Alpha,workers_comp_claims,0.0
2024-01-15,Unit_Alpha,attrition,1.8
2024-01-22,Unit_Alpha,headcount,120.4
2024-01-22,Unit_Alpha,workload_volume,589.3
2024-01-22,Unit_Alpha,leave_usage,11.5
2024-01-22,Unit_Alpha,grievances,0.4
2024-01-22,Unit_Alpha,workers_comp_claims,0.3
2024-01-22,Unit_Alpha,attrition,1.6
2024-01-29,Unit_Alpha,headcount,120.6
2024-01-29,Unit_Alpha,workload_volume,546.6
2024-01-29,Unit_Alpha,leave_usage,11.7
2024-01-29,Unit_Alpha,grievances,0.0
2024-01-29,Unit_Alpha,workers_comp_claims,0.4
2024-01-29,Unit_Alpha,attrition,1.0
2024-02-05,Unit_Alpha,headcount,119.8
2024-02-05,Unit_Alpha,workload_volume,621.9
2024-02-05,Unit_Alpha,leave_usage,10.3
2024-02-05,Unit_Alpha,grievances,0.0
2024-02-05,Unit_Alpha,workers_comp_claims,0.9
2024-02-05,Unit_Alpha,attrition,1.9
2024-02-12,Unit_Alpha,headcount,115.4
2024-02-12,Unit_Alpha,workload_volume,539.3
2024-02-12,Unit_Alpha,leave_usage,11.5
2024-02-12,Unit_Alpha,grievances,1.2
2024-02-12,Unit_Alpha,workers_comp_claims,0.0
2024-02-12,Unit_Alpha,attrition,1.2
2024-02-19,Unit_Alpha,headcount,119.9
2024-02-19,Unit_Alpha,workload_volume,572.7
2024-02-19,Unit_Alpha,leave_usage,12.2
2024-02-19,Unit_Alpha,grievances,2.0
2024-02-19,Unit_Alpha,workers_comp_claims,1.2
2024-02-19,Unit_Alpha,attrition,1.6
2024-02-26,Unit_Alpha,headcount,120.1
2024-02-26,Unit_Alpha,workload_volume,603.3
2024-02-26,Unit_Alpha,leave_usage,13.7
2024-02-26,Unit_Alpha,grievances,0.0
2024-02-26,Unit_Alpha,workers_comp_claims,0.3
2024-02-26,Unit_Alpha,attrition,3.0
2024-03-04,Unit_Alpha,headcount,125.9
2024-03-04,Unit_Alpha,workload_volume,620.8
2024-03-04,Unit_Alpha,leave_usage,12.9
2024-03-04,Unit_Alpha,grievances,1.0
2024-03-04,Unit_Alpha,workers_comp_claims,0.2
2024-03-04,Unit_Alpha,attrition,1.4
2024-03-11,Unit_Alpha,headcount,119.5
2024-03-11,Unit_Alpha,workload_volume,517.1
2024-03-11,Unit_Alpha,leave_usage,14.7
2024-03-11,Unit_Alpha,grievances,0.0
2024-03-11,Unit_Alpha,workers_comp_claims,0.0
2024-03-11,Unit_Alpha,attrition,2.2
2024-03-18,Unit_Alpha,headcount,120.7
2024-03-18,Unit_Alpha,workload_volume,559.8
2024-03-18,Unit_Alpha,leave_usage,10.3
2024-03-18,Unit_Alpha,grievances,0.1
2024-03-18,Unit_Alpha,workers_comp_claims,0.0
2024-03-18,Unit_Alpha,attrition,1.1
2024-03-25,Unit_Alpha,headcount,119.9
2024-03-25,Unit_Alpha,workload_volume,552.3
2024-03-25,Unit_Alpha,leave_usage,12.7
2024-03-25,Unit_Alpha,grievances,0.0
2024-03-25,Unit_Alpha,workers_comp_claims,0.8
2024-03-25,Unit_Alpha,attrition,1.5
2024-04-01,Unit_Alpha,headcount,117.2
2024-04-01,Unit_Alpha,workload_volume,542.8
2024-04-01,Unit_Alpha,leave_usage,11.7
2024-04-01,Unit_Alpha,grievances,0.0
2024-04-01,Unit_Alpha,workers_comp_claims,0.4
2024-04-01,Unit_Alpha,attrition,2.6
2024-04-08,Unit_Alpha,headcount,122.7
2024-04-08,Unit_Alpha,workload_volume,663.2
2024-04-08,Unit_Alpha,leave_usage,14.7
2024-04-08,Unit_Alpha,grievances,0.5
2024-04-08,Unit_Alpha,workers_comp_claims,0.0
2024-04-08,Unit_Alpha,attrition,1.1
2024-04-15,Unit_Alpha,headcount,121.8
2024-04-15,Unit_Alpha,workload_volume,594.6
2024-04-15,Unit_Alpha,leave_usage,10.2
2024-04-15,Unit_Alpha,grievances,0.0
2024-04-15,Unit_Alpha,workers_comp_claims,0.0
2024-04-15,Unit_Alpha,attrition,2.6
2024-04-22,Unit_Alpha,headcount,121.9
2024-04-22,Unit_Alpha,workload_volume,510.6
2024-04-22,Unit_Alpha,leave_usage,10.1
2024-04-22,Unit_Alpha,grievances,0.7
2024-04-22,Unit_Alpha,workers_comp_claims,0.2
2024-04-22,Unit_Alpha,attrition,1.9
2024-04-29,Unit_Alpha,headcount,117.8
2024-04-29,Unit_Alpha,workload_volume,618.9
2024-04-29,Unit_Alpha,leave_usage,10.4
2024-04-29,Unit_Alpha,grievances,0.5
2024-04-29,Unit_Alpha,workers_comp_claims,1.2
2024-04-29,Unit_Alpha,attrition,1.2
2024-05-06,Unit_Alpha,headcount,123.4
2024-05-06,Unit_Alpha,workload_volume,678.5
2024-05-06,Unit_Alpha,leave_usage,8.1
2024-05-06,Unit_Alpha,grievances,0.3
2024-05-06,Unit_Alpha,workers_comp_claims,0.3
2024-05-06,Unit_Alpha,attrition,1.9
2024-05-13,Unit_Alpha,headcount,116.6
2024-05-13,Unit_Alpha,workload_volume,623.3
2024-05-13,Unit_Alpha,leave_usage,10.5
2024-05-13,Unit_Alpha,grievances,0.0
2024-05-13,Unit_Alpha,workers_comp_claims,0.0
2024-05-13,Unit_Alpha,attrition,2.1
2024-05-20,Unit_Alpha,headcount,121.4
2024-05-20,Unit_Alpha,workload_volume,495.0
2024-05-20,Unit_Alpha,leave_usage,10.2
2024-05-20,Unit_Alpha,grievances,0.0
2024-05-20,Unit_Alpha,workers_comp_claims,0.3
2024-05-20,Unit_Alpha,attrition,1.9
2024-05-27,Unit_Alpha,headcount,125.3
2024-05-27,Unit_Alpha,workload_volume,546.1
2024-05-27,Unit_Alpha,leave_usage,11.5
2024-05-27,Unit_Alpha,grievances,1.1
2024-05-27,Unit_Alpha,workers_comp_claims,0.3
2024-05-27,Unit_Alpha,attrition,0.6
2024-06-03,Unit_Alpha,headcount,117.6
2024-06-03,Unit_Alpha,workload_volume,632.9
2024-06-03,Unit_Alpha,leave_usage,11.8
2024-06-03,Unit_Alpha,grievances,0.9
2024-06-03,Unit_Alpha,workers_comp_claims,0.0
2024-06-03,Unit_Alpha,attrition,1.1
2024-06-10,Unit_Alpha,headcount,118.6
2024-06-10,Unit_Alpha,workload_volume,533.4
2024-06-10,Unit_Alpha,leave_usage,14.0
2024-06-10,Unit_Alpha,grievances,0.0
2024-06-10,Unit_Alpha,workers_comp_claims,0.4
2024-06-10,Unit_Alpha,attrition,1.4
2024-06-17,Unit_Alpha,headcount,120.2
2024-06-17,Unit_Alpha,workload_volume,590.2
2024-06-17,Unit_Alpha,leave_usage,12.6
2024-06-17,Unit_Alpha,grievances,0.6
2024-06-17,Unit_Alpha,workers_comp_claims,0.3
2024-06-17,Unit_Alpha,attrition,1.5
2024-06-24,Unit_Alpha,headcount,118.8
2024-06-24,Unit_Alpha,workload_volume,606.0
2024-06-24,Unit_Alpha,leave_usage,10.3
2024-06-24,Unit_Alpha,grievances,1.1
2024-06-24,Unit_Alpha,workers_comp_claims,0.8
2024-06-24,Unit_Alpha,attrition,1.9
2022-01-03,Unit_Beta,headcount,85.3
2022-01-03,Unit_Beta,workload_volume,734.6
2022-01-03,Unit_Beta,leave_usage,12.7
2022-01-03,Unit_Beta,grievances,1.4
2022-01-03,Unit_Beta,workers_comp_claims,0.3
2022-01-03,Unit_Beta,attrition,2.4
2022-01-10,Unit_Beta,headcount,82.7
2022-01-10,Unit_Beta,workload_volume,762.4
2022-01-10,Unit_Beta,leave_usage,9.5
2022-01-10,Unit_Beta,grievances,1.0
2022-01-10,Unit_Beta,workers_comp_claims,1.1
2022-01-10,Unit_Beta,attrition,2.7
2022-01-17,Unit_Beta,headcount,85.6
2022-01-17,Unit_Beta,workload_volume,765.3
2022-01-17,Unit_Beta,leave_usage,11.9
2022-01-17,Unit_Beta,grievances,0.8
2022-01-17,Unit_Beta,workers_comp_claims,0.5
2022-01-17,Unit_Beta,attrition,2.8
2022-01-24,Unit_Beta,headcount,86.0
2022-01-24,Unit_Beta,workload_volume,833.1
2022-01-24,Unit_Beta,leave_usage,10.2
2022-01-24,Unit_Beta,grievances,0.7
2022-01-24,Unit_Beta,workers_comp_claims,0.2
2022-01-24,Unit_Beta,attrition,1.9
2022-01-31,Unit_Beta,headcount,86.0
2022-01-31,Unit_Beta,workload_volume,750.9
2022-01-31,Unit_Beta,leave_usage,10.1
2022-01-31,Unit_Beta,grievances,0.1
2022-01-31,Unit_Beta,workers_comp_claims,0.9
2022-01-31,Unit_Beta,attrition,2.1
2022-02-07,Unit_Beta,headcount,86.8
2022-02-07,Unit_Beta,workload_volume,771.0
2022-02-07,Unit_Beta,leave_usage,11.7
2022-02-07,Unit_Beta,grievances,0.5
2022-02-07,Unit_Beta,workers_comp_claims,0.2
2022-02-07,Unit_Beta,attrition,2.4
2022-02-14,Unit_Beta,headcount,86.4
2022-02-14,Unit_Beta,workload_volume,788.9
2022-02-14,Unit_Beta,leave_usage,11.4
2022-02-14,Unit_Beta,grievances,0.0
2022-02-14,Unit_Beta,workers_comp_claims,0.6
2022-02-14,Unit_Beta,attrition,2.1
2022-02-21,Unit_Beta,headcount,85.8
2022-02-21,Unit_Beta,workload_volume,769.2
2022-02-21,Unit_Beta,leave_usage,8.1
2022-02-21,Unit_Beta,grievances,0.7
2022-02-21,Unit_Beta,workers_comp_claims,0.6
2022-02-21,Unit_Beta,attrition,3.2
2022-02-28,Unit_Beta,headcount,84.9
2022-02-28,Unit_Beta,workload_volume,739.0
2022-02-28,Unit_Beta,leave_usage,12.7
2022-02-28,Unit_Beta,grievances,0.0
2022-02-28,Unit_Beta,workers_comp_claims,1.1
2022-02-28,Unit_Beta,attrition,2.5
2022-03-07,Unit_Beta,headcount,82.2
2022-03-07,Unit_Beta,workload_volume,772.4
2022-03-07,Unit_Beta,leave_usage,12.6
2022-03-07,Unit_Beta,grievances,0.0
2022-03-07,Unit_Beta,workers_comp_claims,0.8
2022-03-07,Unit_Beta,attrition,2.7
2022-03-14,Unit_Beta,headcount,85.7
2022-03-14,Unit_Beta,workload_volume,817.8
2022-03-14,Unit_Beta,leave_usage,9.6
2022-03-14,Unit_Beta,grievances,0.9
2022-03-14,Unit_Beta,workers_comp_claims,0.6
2022-03-14,Unit_Beta,attrition,2.6
2022-03-21,Unit_Beta,headcount,85.4
2022-03-21,Unit_Beta,workload_volume,714.2
2022-03-21,Unit_Beta,leave_usage,11.2
2022-03-21,Unit_Beta,grievances,1.9
2022-03-21,Unit_Beta,workers_comp_claims,1.0
2022-03-21,Unit_Beta,attrition,3.0
2022-03-28,Unit_Beta,headcount,85.5
2022-03-28,Unit_Beta,workload_volume,773.5
2022-03-28,Unit_Beta,leave_usage,11.4
2022-03-28,Unit_Beta,grievances,1.5
2022-03-28,Unit_Beta,workers_comp_claims,1.3
2022-03-28,Unit_Beta,attrition,2.4
2022-04-04,Unit_Beta,headcount,82.8
2022-04-04,Unit_Beta,workload_volume,733.3
2022-04-04,Unit_Beta,leave_usage,11.0
2022-04-04,Unit_Beta,grievances,0.0
2022-04-04,Unit_Beta,workers_comp_claims,0.9
2022-04-04,Unit_Beta,attrition,1.5
2022-04-11,Unit_Beta,headcount,83.2
2022-04-11,Unit_Beta,workload_volume,829.4
2022-04-11,Unit_Beta,leave_usage,9.9
2022-04-11,Unit_Beta,grievances,0.0
2022-04-11,Unit_Beta,workers_comp_claims,0.6
2022-04-11,Unit_Beta,attrition,2.5
2022-04-18,Unit_Beta,headcount,86.8
2022-04-18,Unit_Beta,workload_volume,694.9
2022-04-18,Unit_Beta,leave_usage,9.7
2022-04-18,Unit_Beta,grievances,1.5
2022-04-18,Unit_Beta,workers_comp_claims,0.0
2022-04-18,Unit_Beta,attrition,1.9
2022-04-25,Unit_Beta,headcount,84.9
2022-04-25,Unit_Beta,workload_volume,744.5
2022-04-25,Unit_Beta,leave_usage,10.7
2022-04-25,Unit_Beta,grievances,0.0
2022-04-25,Unit_Beta,workers_comp_claims,0.1
2022-04-25,Unit_Beta,attrition,1.9
2022-05-02,Unit_Beta,headcount,86.2
2022-05-02,Unit_Beta,workload_volume,792.6
2022-05-02,Unit_Beta,leave_usage,12.5
2022-05-02,Unit_Beta,grievances,0.6
2022-05-02,Unit_Beta,workers_comp_claims,0.4
2022-05-02,Unit_Beta,attrition,2.6
2022-05-09,Unit_Beta,headcount,85.0
2022-05-09,Unit_Beta,workload_volume,853.4
2022-05-09,Unit_Beta,leave_usage,11.6
2022-05-09,Unit_Beta,grievances,1.2
2022-05-09,Unit_Beta,workers_comp_claims,0.3
2022-05-09,Unit_Beta,attrition,3.0
2022-05-16,Unit_Beta,headcount,85.1
2022-05-16,Unit_Beta,workload_volume,773.2
2022-05-16,Unit_Beta,leave_usage,10.3
2022-05-16,Unit_Beta,grievances,0.0
2022-05-16,Unit_Beta,workers_comp_claims,0.5
2022-05-16,Unit_Beta,attrition,2.3
2022-05-23,Unit_Beta,headcount,86.6
2022-05-23,Unit_Beta,workload_volume,750.1
2022-05-23,Unit_Beta,leave_usage,12.0
2022-05-23,Unit_Beta,grievances,0.8
2022-05-23,Unit_Beta,workers_comp_claims,0.6
2022-05-23,Unit_Beta,attrition,2.4
2022-05-30,Unit_Beta,headcount,84.1
2022-05-30,Unit_Beta,workload_volume,873.2
2022-05-30,Unit_Beta,leave_usage,6.6
2022-05-30,Unit_Beta,grievances,0.0
2022-05-30,Unit_Beta,workers_comp_claims,0.9
2022-05-30,Unit_Beta,attrition,3.3
2022-06-06,Unit_Beta,headcount,85.2
2022-06-06,Unit_Beta,workload_volume,708.1
2022-06-06,Unit_Beta,leave_usage,12.7
2022-06-06,Unit_Beta,grievances,0.3
2022-06-06,Unit_Beta,workers_comp_claims,0.6
2022-06-06,Unit_Beta,attrition,2.4
2022-06-13,Unit_Beta,headcount,84.2
2022-06-13,Unit_Beta,workload_volume,671.9
2022-06-13,Unit_Beta,leave_usage,8.4
2022-06-13,Unit_Beta,grievances,1.0
2022-06-13,Unit_Beta,workers_comp_claims,0.8
2022-06-13,Unit_Beta,attrition,3.8
2022-06-20,Unit_Beta,headcount,84.3
2022-06-20,Unit_Beta,workload_volume,805.1
2022-06-20,Unit_Beta,leave_usage,10.5
2022-06-20,Unit_Beta,grievances,0.0
2022-06-20,Unit_Beta,workers_comp_claims,0.6
2022-06-20,Unit_Beta,attrition,2.6
2022-06-27,Unit_Beta,headcount,84.5
2022-06-27,Unit_Beta,workload_volume,759.3
2022-06-27,Unit_Beta,leave_usage,9.4
2022-06-27,Unit_Beta,grievances,1.1
2022-06-27,Unit_Beta,workers_comp_claims,0.0
2022-06-27,Unit_Beta,attrition,1.2
2022-07-04,Unit_Beta,headcount,85.4
2022-07-04,Unit_Beta,workload_volume,734.6
2022-07-04,Unit_Beta,leave_usage,9.1
2022-07-04,Unit_Beta,grievances,0.7
2022-07-04,Unit_Beta,workers_comp_claims,0.1
2022-07-04,Unit_Beta,attrition,2.7
2022-07-11,Unit_Beta,headcount,84.2
2022-07-11,Unit_Beta,workload_volume,822.4
2022-07-11,Unit_Beta,leave_usage,12.8
2022-07-11,Unit_Beta,grievances,1.2
2022-07-11,Unit_Beta,workers_comp_claims,0.5
2022-07-11,Unit_Beta,attrition,2.5
2022-07-18,Unit_Beta,headcount,87.1
2022-07-18,Unit_Beta,workload_volume,800.4
2022-07-18,Unit_Beta,leave_usage,10.4
2022-07-18,Unit_Beta,grievances,0.9
2022-07-18,Unit_Beta,workers_comp_claims,0.0
2022-07-18,Unit_Beta,attrition,3.0
2022-07-25,Unit_Beta,headcount,83.5
2022-07-25,Unit_Beta,workload_volume,761.3
2022-07-25,Unit_Beta,leave_usage,11.7
2022-07-25,Unit_Beta,grievances,1.8
2022-07-25,Unit_Beta,workers_comp_claims,0.9
2022-07-25,Unit_Beta,attrition,2.7
2022-08-01,Unit_Beta,headcount,84.7
2022-08-01,Unit_Beta,workload_volume,726.7
2022-08-01,Unit_Beta,leave_usage,11.1
2022-08-01,Unit_Beta,grievances,0.9
2022-08-01,Unit_Beta,workers_comp_claims,1.4
2022-08-01,Unit_Beta,attrition,2.2
2022-08-08,Unit_Beta,headcount,84.3
2022-08-08,Unit_Beta,workload_volume,835.6
2022-08-08,Unit_Beta,leave_usage,11.9
2022-08-08,Unit_Beta,grievances,0.4
2022-08-08,Unit_Beta,workers_comp_claims,1.2
2022-08-08,Unit_Beta,attrition,1.5
2022-08-15,Unit_Beta,headcount,87.5
2022-08-15,Unit_Beta,workload_volume,825.7
2022-08-15,Unit_Beta,leave_usage,11.4
2022-08-15,Unit_Beta,grievances,0.8
2022-08-15,Unit_Beta,workers_comp_claims,0.5
2022-08-15,Unit_Beta,attrition,2.1
2022-08-22,Unit_Beta,headcount,85.3
2022-08-22,Unit_Beta,workload_volume,789.4
2022-08-22,Unit_Beta,leave_usage,9.4
2022-08-22,Unit_Beta,grievances,1.2
2022-08-22,Unit_Beta,workers_comp_claims,1.3
2022-08-22,Unit_Beta,attrition,1.7
2022-08-29,Unit_Beta,headcount,86.8
2022-08-29,Unit_Beta,workload_volume,887.9
2022-08-29,Unit_Beta,leave_usage,12.8
2022-08-29,Unit_Beta,grievances,0.8
2022-08-29,Unit_Beta,workers_comp_claims,0.7
2022-08-29,Unit_Beta,attrition,1.9
2022-09-05,Unit_Beta,headcount,82.5
2022-09-05,Unit_Beta,workload_volume,743.3
2022-09-05,Unit_Beta,leave_usage,10.6
2022-09-05,Unit_Beta,grievances,0.8
2022-09-05,Unit_Beta,workers_comp_claims,0.4
2022-09-05,Unit_Beta,attrition,2.6
2022-09-12,Unit_Beta,headcount,85.5
2022-09-12,Unit_Beta,workload_volume,721.7
2022-09-12,Unit_Beta,leave_usage,9.0
2022-09-12,Unit_Beta,grievances,0.2
2022-09-12,Unit_Beta,workers_comp_claims,0.3
2022-09-12,Unit_Beta,attrition,3.3
2022-09-19,Unit_Beta,headcount,86.5
2022-09-19,Unit_Beta,workload_volume,764.5
2022-09-19,Unit_Beta,leave_usage,10.7
2022-09-19,Unit_Beta,grievances,0.2
2022-09-19,Unit_Beta,workers_comp_claims,0.4
2022-09-19,Unit_Beta,attrition,2.5
2022-09-26,Unit_Beta,headcount,85.1
2022-09-26,Unit_Beta,workload_volume,798.0
2022-09-26,Unit_Beta,leave_usage,13.7
2022-09-26,Unit_Beta,grievances,0.0
2022-09-26,Unit_Beta,workers_comp_claims,0.4
2022-09-26,Unit_Beta,attrition,1.5
2022-10-03,Unit_Beta,headcount,86.8
2022-10-03,Unit_Beta,workload_volume,813.5
2022-10-03,Unit_Beta,leave_usage,12.7
2022-10-03,Unit_Beta,grievances,2.2
2022-10-03,Unit_Beta,workers_comp_claims,0.7
2022-10-03,Unit_Beta,attrition,2.5
2022-10-10,Unit_Beta,headcount,84.1
2022-10-10,Unit_Beta,workload_volume,790.4
2022-10-10,Unit_Beta,leave_usage,10.9
2022-10-10,Unit_Beta,grievances,0.0
2022-10-10,Unit_Beta,workers_comp_claims,0.7
2022-10-10,Unit_Beta,attrition,3.0
2022-10-17,Unit_Beta,headcount,87.4
2022-10-17,Unit_Beta,workload_volume,821.2
2022-10-17,Unit_Beta,leave_usage,11.0
2022-10-17,Unit_Beta,grievances,0.2
2022-10-17,Unit_Beta,workers_comp_claims,0.6
2022-10-17,Unit_Beta,attrition,1.9
2022-10-24,Unit_Beta,headcount,88.9
2022-10-24,Unit_Beta,workload_volume,742.1
2022-10-24,Unit_Beta,leave_usage,11.0
2022-10-24,Unit_Beta,grievances,0.2
2022-10-24,Unit_Beta,workers_comp_claims,0.8
2022-10-24,Unit_Beta,attrition,2.2
2022-10-31,Unit_Beta,headcount,84.4
2022-10-31,Unit_Beta,workload_volume,877.9
2022-10-31,Unit_Beta,leave_usage,14.7
2022-10-31,Unit_Beta,grievances,1.5
2022-10-31,Unit_Beta,workers_comp_claims,1.2
2022-10-31,Unit_Beta,attrition,2.3
2022-11-07,Unit_Beta,headcount,84.2
2022-11-07,Unit_Beta,workload_volume,802.7
2022-11-07,Unit_Beta,leave_usage,12.1
2022-11-07,Unit_Beta,grievances,0.5
2022-11-07,Unit_Beta,workers_comp_claims,1.1
2022-11-07,Unit_Beta,attrition,1.8
2022-11-14,Unit_Beta,headcount,87.5
2022-11-14,Unit_Beta,workload_volume,863.7
2022-11-14,Unit_Beta,leave_usage,12.2
2022-11-14,Unit_Beta,grievances,1.8
2022-11-14,Unit_Beta,workers_comp_claims,0.0
2022-11-14,Unit_Beta,attrition,2.6
2022-11-21,Unit_Beta,headcount,87.7
2022-11-21,Unit_Beta,workload_volume,826.0
2022-11-21,Unit_Beta,leave_usage,13.2
2022-11-21,Unit_Beta,grievances,0.2
2022-11-21,Unit_Beta,workers_comp_claims,0.0
2022-11-21,Unit_Beta,attrition,2.2
2022-11-28,Unit_Beta,headcount,84.1
2022-11-28,Unit_Beta,workload_volume,832.7
2022-11-28,Unit_Beta,leave_usage,12.0
2022-11-28,Unit_Beta,grievances,1.0
2022-11-28,Unit_Beta,workers_comp_claims,1.1
2022-11-28,Unit_Beta,attrition,2.5
2022-12-05,Unit_Beta,headcount,84.3
2022-12-05,Unit_Beta,workload_volume,839.3
2022-12-05,Unit_Beta,leave_usage,11.3
2022-12-05,Unit_Beta,grievances,0.1
2022-12-05,Unit_Beta,workers_comp_claims,0.0
2022-12-05,Unit_Beta,attrition,1.7
2022-12-12,Unit_Beta,headcount,84.5
2022-12-12,Unit_Beta,workload_volume,834.2
2022-12-12,Unit_Beta,leave_usage,11.4
2022-12-12,Unit_Beta,grievances,2.5
2022-12-12,Unit_Beta,workers_comp_claims,0.5
2022-12-12,Unit_Beta,attrition,2.0
2022-12-19,Unit_Beta,headcount,82.7
2022-12-19,Unit_Beta,workload_volume,844.9
2022-12-19,Unit_Beta,leave_usage,11.6
2022-12-19,Unit_Beta,grievances,0.0
2022-12-19,Unit_Beta,workers_comp_claims,0.0
2022-12-19,Unit_Beta,attrition,2.7
2022-12-26,Unit_Beta,headcount,83.4
2022-12-26,Unit_Beta,workload_volume,880.1
2022-12-26,Unit_Beta,leave_usage,11.7
2022-12-26,Unit_Beta,grievances,1.0
2022-12-26,Unit_Beta,workers_comp_claims,0.0
2022-12-26,Unit_Beta,attrition,2.0
2023-01-02,Unit_Beta,headcount,83.3
2023-01-02,Unit_Beta,workload_volume,824.4
2023-01-02,Unit_Beta,leave_usage,12.9
2023-01-02,Unit_Beta,grievances,1.3
2023-01-02,Unit_Beta,workers_comp_claims,0.9
2023-01-02,Unit_Beta,attrition,3.3
2023-01-09,Unit_Beta,headcount,83.7
2023-01-09,Unit_Beta,workload_volume,850.9
2023-01-09,Unit_Beta,leave_usage,11.9
2023-01-09,Unit_Beta,grievances,1.1
2023-01-09,Unit_Beta,workers_comp_claims,1.0
2023-01-09,Unit_Beta,attrition,2.0
2023-01-16,Unit_Beta,headcount,84.9
2023-01-16,Unit_Beta,workload_volume,811.8
2023-01-16,Unit_Beta,leave_usage,12.9
2023-01-16,Unit_Beta,grievances,0.6
2023-01-16,Unit_Beta,workers_comp_claims,0.3
